84,132,236,20,148,180,172,52,140,36,260,188,60,92,76,68,268,228,204,4,252,220,12,100,276,212,164,196,244,156,44,116,124,28,108
72,120,240,8,136,168,176,40,144,24,248,192,0,96,80,56,272,216,208,64,256,224,16,88,264,200,152,184,232,160,48,104,128,32,112
65,145,217,1,129,161,153,33,121,49,273,201,9,105,57,81,249,241,185,17,265,233,73,113,257,193,177,209,225,169,25,97,137,41,89
59,139,227,83,123,155,163,27,131,43,267,211,19,115,67,75,259,235,195,11,275,243,3,107,251,187,171,203,219,179,35,91,147,51,99
118,166,254,206,54,182,150,142,22,174,6,222,30,62,110,102,198,278,238,38,190,46,70,246,134,262,230,270,214,126,14,86,158,94,78
111,159,263,215,47,175,143,151,15,183,103,231,39,71,119,95,191,271,247,31,199,55,63,239,127,255,223,279,207,135,23,79,167,7,87
102,182,270,190,38,166,134,126,6,158,22,238,46,78,94,118,214,262,222,54,206,30,86,230,150,278,246,254,198,142,110,70,174,14,62
90,170,274,194,26,154,122,130,114,162,10,242,50,82,98,106,202,250,226,42,210,34,74,218,138,266,234,258,186,146,2,58,178,18,66
146,266,66,42,210,82,114,106,242,74,226,122,186,154,138,130,274,34,10,194,26,202,162,258,18,98,2,50,90,234,178,250,58,218,170
140,276,60,52,204,76,108,116,236,84,220,4,196,164,148,124,268,28,20,188,36,212,156,252,12,92,132,44,100,244,172,260,68,228,180
134,254,86,30,198,70,102,94,230,62,246,14,206,174,126,150,262,54,142,214,46,190,182,278,6,118,22,38,110,222,166,270,78,238,158
121,257,73,33,185,57,89,97,217,65,233,17,209,177,129,137,249,41,1,201,49,193,169,265,145,105,9,25,113,225,153,273,81,241,161
181,101,13,245,269,117,85,77,213,253,109,197,261,29,221,125,173,165,5,45,229,277,157,237,133,53,69,37,21,61,205,149,93,189,141
168,88,16,232,272,104,72,80,200,256,112,184,248,32,224,128,176,152,160,48,216,264,0,240,120,40,56,24,8,64,208,136,96,192,144
167,119,175,231,255,103,71,63,199,271,95,215,279,47,239,143,159,183,23,31,247,263,15,223,151,39,87,55,7,79,191,135,111,207,127
155,107,3,219,259,91,59,67,187,275,99,203,267,51,243,147,163,171,11,35,235,251,19,227,139,27,75,43,179,83,195,123,115,211,131
213,5,109,149,21,53,45,181,13,165,61,125,221,205,197,101,261,77,133,93,141,229,85,269,37,69,277,117,253,29,173,245,189,157,237
203,195,115,139,11,43,51,171,19,155,67,131,227,211,187,91,251,83,123,99,147,219,75,275,27,59,267,107,259,35,179,235,3,163,243
199,23,95,135,7,39,31,167,207,183,79,143,239,191,215,119,279,63,151,111,127,247,71,255,55,87,263,103,271,47,159,231,15,175,223
188,12,100,124,212,28,36,156,4,172,84,148,244,196,204,108,268,68,140,116,132,236,60,260,44,76,252,92,276,52,164,220,20,180,228
244,36,276,76,180,52,268,20,252,12,148,44,132,92,156,188,236,228,68,108,164,60,172,196,116,4,260,100,84,220,140,212,28,124,204
236,28,268,84,172,44,276,12,260,20,140,52,124,100,164,196,244,220,60,116,156,68,180,188,108,228,252,92,76,4,148,204,36,132,212
230,54,262,62,166,38,254,6,270,238,134,30,150,110,174,206,222,246,86,94,182,78,158,214,102,22,278,118,70,14,126,198,46,142,190
221,45,253,69,157,29,261,245,277,5,125,37,141,117,181,213,229,237,77,101,173,85,165,205,93,13,269,109,61,21,133,189,53,149,197
274,138,242,90,170,234,218,154,162,66,50,250,266,258,146,74,194,114,26,178,58,130,82,42,202,226,98,34,2,18,10,210,106,186,122
269,149,237,101,181,245,229,165,157,61,45,5,277,253,141,85,189,109,37,173,69,125,77,53,213,221,93,29,261,13,21,205,117,197,133
263,127,231,111,159,223,239,175,183,87,39,15,255,279,135,63,215,103,47,167,79,151,71,31,191,247,119,55,23,7,271,199,95,207,143
250,130,218,114,162,226,242,178,170,74,26,18,258,266,122,66,202,90,50,154,82,138,58,34,194,234,106,42,10,274,2,186,98,210,146
171,211,59,139,203,187,123,131,99,19,27,251,179,107,227,83,147,91,259,163,115,11,235,195,67,3,35,51,43,243,75,219,275,155,267
176,200,64,144,208,192,128,120,88,8,32,256,168,112,216,72,0,136,96,248,152,104,16,240,184,56,24,40,48,232,80,224,264,160,272
156,196,76,124,188,204,140,148,116,4,44,268,164,92,244,68,12,132,108,276,180,100,220,212,84,20,52,36,28,228,60,236,260,172,252
163,187,83,131,195,211,147,139,107,51,275,155,99,235,59,19,123,115,267,171,91,3,227,203,75,11,43,27,35,219,67,243,251,179,259
207,183,31,279,239,175,159,223,231,7,119,63,255,215,15,135,55,95,263,247,271,199,23,111,143,167,39,103,71,87,79,151,47,127,191
210,170,34,266,242,178,162,226,218,106,66,258,202,18,122,42,98,250,234,2,274,186,10,114,146,154,26,90,58,74,82,138,50,130,194
189,165,45,261,221,157,173,237,245,21,101,77,269,197,149,37,109,277,229,13,253,213,5,93,125,181,53,117,85,69,61,133,29,141,205
192,152,48,248,224,160,176,240,232,8,88,80,272,184,0,136,24,112,264,216,16,256,200,96,128,168,40,104,72,56,64,120,32,144,208
234,146,202,138,122,274,186,258,194,34,82,90,242,42,162,18,58,210,26,226,50,74,170,130,2,66,98,114,106,178,10,154,266,218,250
246,142,6,214,150,134,270,198,254,190,30,78,102,238,54,158,14,70,206,38,222,46,86,182,126,62,94,110,118,174,22,166,278,230,262
222,134,14,190,126,142,262,206,278,214,54,70,110,230,30,182,6,78,198,46,246,38,62,158,150,22,86,118,102,94,166,174,254,238,270
229,125,21,197,133,149,253,213,269,205,45,61,117,221,37,173,85,189,53,237,29,69,165,141,13,77,109,93,101,157,5,181,261,245,277
12,116,220,44,108,92,28,36,196,180,124,252,20,204,68,244,156,268,52,188,4,212,172,276,76,100,228,164,132,148,140,260,84,236,60
16,104,224,48,112,96,32,24,184,168,128,256,8,208,56,232,160,272,40,192,200,176,264,80,88,216,152,120,136,144,248,72,240,64,0
103,239,31,95,111,47,55,215,167,143,271,7,191,87,231,175,255,39,207,23,199,159,263,63,119,247,183,151,135,127,279,71,223,79,15
3,91,243,35,99,115,51,43,203,155,147,275,195,75,219,179,259,27,211,11,187,163,251,67,107,235,171,139,123,131,267,59,227,83,19
41,81,185,265,9,73,57,1,225,145,153,49,233,257,97,209,121,17,217,249,33,241,137,105,65,193,129,161,177,169,113,201,273,89,25
48,72,192,272,16,80,64,0,216,136,160,40,240,248,88,200,128,8,224,256,24,232,144,112,56,184,120,152,168,176,104,208,264,96,32
26,66,202,250,58,74,10,18,242,130,170,34,218,274,114,194,138,2,234,266,50,226,122,90,82,210,146,178,162,154,98,186,258,106,42
32,56,208,256,0,64,80,16,8,232,120,176,24,224,264,104,184,144,240,272,40,216,128,96,72,200,136,168,152,160,88,192,248,112,48
79,263,55,159,111,279,47,31,95,271,103,135,247,191,87,143,7,183,223,119,127,71,151,239,15,39,167,231,199,215,207,23,175,63,255
85,253,45,165,117,269,53,37,101,277,93,125,237,197,77,149,173,229,109,133,61,141,245,21,29,157,221,189,205,213,13,181,5,69,261
58,274,34,170,90,258,26,42,106,250,114,146,226,202,66,122,18,162,234,98,138,82,130,218,50,178,242,210,194,186,2,154,10,74,266
66,266,26,178,98,250,34,50,114,258,106,138,218,210,58,130,10,154,242,90,146,74,122,226,2,42,170,234,202,186,194,162,18,82,274
104,16,120,72,8,272,264,56,64,160,208,216,112,168,32,144,184,80,152,96,176,200,40,256,0,128,192,224,240,232,48,136,24,248,88
115,11,131,83,19,267,3,275,67,59,155,203,227,107,179,27,139,195,75,163,91,171,211,51,251,123,187,219,235,243,43,147,35,259,99
89,1,137,57,257,9,249,73,81,177,193,233,97,153,49,129,201,65,169,113,161,185,25,273,17,145,209,241,225,217,33,121,41,265,105
96,144,64,0,248,16,256,80,72,168,184,240,88,160,40,120,208,56,176,104,152,192,32,264,8,136,200,232,216,224,24,128,48,272,112
18,250,122,58,26,10,2,210,274,138,66,194,226,218,106,50,170,82,258,146,266,130,242,162,234,114,178,154,74,34,202,98,186,90,42
14,262,134,70,38,22,6,206,270,150,62,190,222,230,118,46,182,78,254,142,278,126,238,158,246,110,174,166,86,30,214,94,198,102,54
0,264,136,72,40,8,16,192,256,120,80,208,240,232,88,32,152,64,272,128,248,144,224,176,216,96,160,168,56,48,184,112,200,104,24
22,278,150,86,54,6,14,190,254,134,78,206,238,246,102,30,166,62,270,126,262,142,222,174,230,94,158,182,70,46,198,110,214,118,38
48,152,88,24,40,32,240,272,256,248,168,96,224,192,184,72,16,136,112,264,176,160,208,128,200,80,144,120,104,0,232,64,216,56,8
40,160,96,0,48,24,232,264,248,256,176,88,216,184,192,80,8,144,104,272,168,152,200,120,208,72,136,128,112,32,240,56,224,64,16
32,168,104,8,24,48,224,256,272,264,152,112,240,208,200,56,0,120,96,248,160,176,192,144,184,64,128,136,88,16,216,80,232,72,40
25,177,113,17,33,41,217,249,265,273,161,105,233,201,209,65,49,129,89,257,153,169,185,137,193,57,121,145,97,9,225,73,241,81,1
84,188,60,92,76,68,148,276,204,4,132,164,156,44,116,236,20,212,260,196,180,268,228,172,52,244,252,220,12,100,140,36,124,28,108
79,199,7,103,87,63,143,271,215,71,127,159,167,55,111,247,15,207,255,191,175,279,223,183,47,239,263,231,23,95,151,31,135,39,119
69,205,13,109,61,85,133,261,189,21,149,181,173,29,101,221,5,197,277,213,165,253,245,157,37,229,269,237,77,117,125,53,141,45,93
61,213,21,117,69,77,125,253,197,13,141,173,181,37,93,229,85,189,269,205,157,261,237,165,29,221,277,245,5,109,133,45,149,53,101
118,262,222,30,62,110,102,182,238,38,166,134,126,14,86,254,206,54,278,246,230,150,198,142,22,270,214,190,46,70,174,6,158,94,78
110,254,230,38,70,118,94,174,246,30,158,126,134,22,78,262,214,46,270,238,222,142,190,150,14,278,206,198,54,62,182,102,166,6,86
96,272,232,40,72,88,112,160,216,48,176,144,136,104,64,264,184,32,256,224,240,128,208,120,0,248,192,200,24,80,152,16,168,8,56
94,270,246,54,86,102,110,158,230,46,174,142,150,6,62,278,198,30,254,222,238,126,206,134,118,262,190,214,38,78,166,14,182,22,70
147,123,187,155,139,131,83,11,195,267,67,99,91,235,179,43,211,275,19,3,115,35,107,243,259,51,27,203,163,75,227,251,59,219,171
139,3,195,163,147,123,75,19,187,275,59,91,99,243,171,51,203,267,11,131,107,27,115,235,251,43,35,211,155,83,219,259,67,227,179
133,13,205,173,125,149,69,141,213,253,85,117,109,221,165,29,197,261,5,21,101,53,93,229,277,37,45,189,181,61,245,269,77,237,157
120,16,208,176,128,136,56,0,200,256,72,104,112,224,152,32,184,248,144,8,88,40,96,216,264,24,48,192,168,64,232,272,80,240,160
178,274,26,218,122,170,162,266,114,42,226,98,66,58,202,146,258,10,242,50,34,82,2,74,210,18,154,234,130,250,106,194,90,186,138
169,265,33,225,129,177,153,273,105,49,217,89,57,65,209,137,249,17,233,41,25,73,161,81,201,9,1,241,121,257,113,185,97,193,145
165,261,45,237,141,157,181,253,101,29,245,117,85,77,189,133,277,173,229,37,53,69,21,61,197,5,13,221,149,269,93,213,109,205,125
159,255,55,247,151,167,175,263,95,39,239,111,79,87,199,127,271,7,223,31,47,63,15,71,191,183,23,231,143,279,103,207,119,215,135
215,63,127,223,207,199,23,279,79,135,7,271,39,255,31,175,247,111,151,87,71,55,263,103,47,183,119,95,143,231,15,167,191,159,239
203,67,131,227,211,187,11,267,83,123,195,275,27,259,35,179,235,115,139,75,59,43,251,91,51,171,107,99,147,219,19,155,3,163,243
194,74,138,234,186,210,2,258,58,146,18,250,50,266,42,154,226,90,130,66,82,34,274,114,26,162,98,106,122,242,202,178,10,170,218
186,82,146,242,194,202,210,250,66,138,10,258,42,274,50,162,218,98,122,58,74,26,266,106,34,154,90,114,130,234,2,170,18,178,226
246,94,158,190,238,230,54,110,166,38,6,222,142,214,78,182,118,278,102,270,22,70,254,14,150,86,262,62,174,198,46,134,30,126,206
237,101,165,197,245,221,45,117,157,29,229,5,149,205,85,173,109,269,93,277,13,61,261,21,141,77,253,69,181,189,53,125,37,133,213
225,105,169,201,217,241,33,89,177,49,17,9,121,193,57,161,97,257,113,249,1,81,265,233,129,65,273,73,153,209,25,145,41,137,185
217,113,177,209,225,233,25,97,169,41,9,17,129,185,65,153,89,249,105,257,241,73,273,1,121,57,265,81,161,201,33,137,49,145,193
278,182,102,254,270,262,174,214,86,22,54,38,30,142,206,190,166,94,150,118,6,46,246,70,14,238,198,78,222,134,110,230,62,158,126
266,170,90,2,274,250,178,202,74,10,42,26,34,146,210,194,154,98,138,106,258,50,234,58,18,242,186,82,226,122,114,218,66,162,130
262,166,118,14,254,278,158,198,70,6,38,54,46,126,190,206,182,110,134,102,22,30,230,86,270,222,214,62,238,150,94,246,78,174,142
249,153,105,17,257,265,161,185,57,273,25,41,49,129,193,209,169,113,121,89,9,33,217,73,1,225,201,65,241,137,97,233,81,177,145
145,65,25,249,137,241,113,49,17,1,169,233,217,273,129,57,177,81,33,9,209,97,41,201,225,105,185,161,73,193,89,257,121,153,265
142,62,38,262,150,238,110,46,14,6,182,246,230,270,126,70,174,78,30,22,206,94,54,214,222,118,198,158,86,190,102,254,134,166,278
128,80,40,264,120,224,96,32,0,16,8,152,216,232,256,144,72,160,64,48,192,112,24,184,240,88,200,176,56,208,104,272,136,168,248
123,75,51,275,131,219,91,27,11,19,163,227,243,251,139,83,155,59,43,3,187,107,35,195,235,99,211,171,67,203,115,267,147,179,259
241,33,57,249,233,145,17,81,113,97,89,257,201,137,121,225,25,273,209,49,65,105,177,1,73,169,129,9,153,193,41,161,265,217,185
239,31,71,263,247,143,15,79,111,95,103,255,215,151,135,223,39,271,207,47,63,119,175,87,183,127,23,167,191,55,159,7,279,231,199
225,49,73,265,217,129,1,65,97,113,105,273,185,121,137,241,41,257,193,33,81,89,161,17,57,153,145,169,209,25,177,9,249,233,201
222,46,86,278,230,126,62,94,110,118,270,198,134,150,238,54,254,190,30,78,102,158,14,70,166,142,6,182,206,38,174,22,262,246,214
209,1,89,201,177,49,113,81,65,57,233,169,153,265,193,241,17,97,73,145,33,105,137,161,41,121,273,225,9,129,25,185,257,217,249
200,96,208,168,40,104,72,56,64,240,176,160,272,184,0,232,8,88,80,136,24,112,144,152,48,128,264,216,16,120,32,192,248,224,256
196,20,108,188,164,36,100,68,84,76,220,156,172,252,212,12,228,4,116,60,132,52,92,124,180,28,140,260,244,148,44,204,276,236,268
191,15,119,199,159,31,95,63,79,87,231,167,183,263,207,23,223,111,71,127,47,103,135,175,39,151,255,239,7,143,55,215,271,247,279
51,227,123,251,43,83,211,147,179,163,155,267,11,75,59,35,219,19,243,131,171,275,115,195,139,259,107,67,203,91,3,235,99,187,27
42,218,130,258,50,74,202,138,170,154,162,274,18,82,66,26,226,10,234,122,178,266,106,186,146,250,114,58,210,98,242,90,194,34,2
36,244,140,268,28,68,196,132,164,180,172,252,60,76,52,236,4,228,148,156,260,100,212,124,276,92,84,188,108,20,220,116,204,44,12
24,232,144,272,32,56,184,120,152,168,176,256,0,64,80,40,240,216,136,160,248,88,200,128,264,96,72,192,112,8,224,104,208,48,16
16,192,152,8,112,240,176,144,128,120,40,104,88,0,184,264,48,208,160,136,80,224,168,72,96,232,256,56,32,200,272,64,216,248,24
11,187,163,19,107,235,171,139,123,131,51,115,99,195,275,43,203,155,147,75,219,179,83,91,243,251,67,27,211,267,59,227,259,3,35
1,209,169,97,225,161,129,145,137,25,89,105,17,201,249,33,193,177,121,65,241,153,57,113,217,273,73,49,185,257,81,233,265,9,41
203,179,3,91,219,155,123,139,147,35,99,115,11,211,259,27,187,171,131,59,235,163,67,107,227,267,83,43,195,251,75,243,275,19,51
113,161,185,105,273,17,145,209,241,225,217,73,257,9,97,153,81,177,193,233,49,129,201,41,1,137,25,65,169,33,121,89,265,57,249
105,153,193,113,265,9,137,201,233,217,225,81,249,17,1,89,161,73,169,185,241,41,121,209,49,145,33,57,177,25,129,97,273,65,257
103,183,207,95,263,7,135,199,231,247,239,63,279,15,119,175,71,167,215,223,39,151,191,31,23,127,47,87,159,55,143,111,255,79,271
92,172,212,100,252,124,188,220,236,244,68,268,4,20,108,180,60,156,204,228,28,140,196,36,12,132,52,76,164,44,148,116,260,84,276
81,129,217,73,49,177,241,209,193,185,105,41,257,25,249,65,121,113,145,225,201,17,161,233,9,273,33,169,265,97,137,1,153,57,89
76,124,228,84,44,172,236,204,188,196,116,52,252,36,260,60,132,108,140,220,212,12,156,244,20,268,28,180,4,276,92,148,164,68,100
67,147,235,59,35,163,227,195,211,203,91,27,275,43,267,83,139,99,131,243,187,3,179,219,259,51,155,11,251,115,123,19,171,75,107
57,137,241,65,25,153,217,185,201,209,97,33,265,49,273,73,145,89,121,233,193,169,225,1,249,41,161,17,257,105,129,9,177,81,113
22,222,110,54,230,270,134,262,182,198,278,158,78,38,142,70,166,254,126,62,30,14,6,174,86,238,118,246,214,206,102,150,190,94,46
8,224,112,40,216,272,120,248,168,184,264,160,80,24,144,56,152,256,128,64,32,16,0,176,72,240,104,232,200,208,88,136,192,96,48
2,234,90,34,242,250,146,274,162,210,258,170,58,50,122,82,178,266,138,74,42,10,18,154,66,218,98,226,194,186,114,130,202,106,26
19,243,99,27,235,259,139,267,155,203,251,179,67,43,131,75,171,275,147,83,51,3,11,163,59,227,91,219,187,195,107,123,211,115,35
49,185,73,17,193,161,145,225,121,105,1,249,169,97,273,129,153,89,25,41,33,257,137,113,201,81,209,241,233,65,265,177,217,57,9
41,193,81,9,185,153,137,217,129,113,33,257,177,89,265,121,161,97,1,49,25,249,145,105,209,73,201,233,241,57,273,169,225,65,17
38,206,62,6,214,182,134,246,142,94,22,270,158,118,262,150,174,110,14,30,54,278,126,102,190,70,198,230,222,86,254,166,238,78,46
25,209,65,49,201,169,121,233,145,97,9,273,161,105,249,137,177,113,17,33,41,265,129,89,193,57,185,217,225,73,257,153,241,81,1
81,153,41,113,161,193,257,241,129,249,217,9,97,201,1,265,225,185,57,89,73,65,273,233,17,169,49,177,145,137,33,209,121,25,105
74,162,50,106,154,186,250,234,122,258,226,18,90,210,66,274,218,194,2,98,82,58,266,242,10,178,42,170,138,146,26,202,130,34,114
71,175,31,103,183,215,279,231,151,271,239,79,119,191,23,255,247,207,15,111,63,87,263,223,7,159,39,167,135,127,55,199,143,47,95
61,181,37,93,173,205,269,221,141,277,245,5,109,197,13,261,237,213,21,117,69,77,253,229,85,165,29,157,125,133,45,189,149,53,101
118,126,14,86,134,230,262,278,270,214,166,190,46,70,238,38,198,222,30,62,110,102,254,206,54,142,22,150,182,174,6,246,158,94,78
104,128,16,72,120,216,248,264,272,200,152,192,48,56,240,24,184,224,32,64,112,88,256,208,40,144,8,136,168,176,96,232,160,0,80
99,139,107,67,147,243,275,259,251,195,179,203,27,83,219,51,211,235,43,75,91,115,267,187,35,123,3,131,163,155,19,227,171,11,59
92,148,4,60,140,236,268,252,260,188,172,212,36,76,228,44,204,244,52,84,100,108,276,196,28,132,116,124,156,164,12,220,180,20,68
151,95,239,183,103,7,263,55,271,71,31,207,167,15,199,39,279,127,191,159,143,135,47,215,111,247,119,87,79,231,23,255,63,223,175
138,98,242,170,90,130,250,42,274,58,34,210,154,18,186,26,266,2,194,162,146,122,50,202,114,234,106,74,82,218,10,258,66,226,178
130,106,218,162,114,18,274,34,250,82,42,186,178,138,210,50,258,10,202,170,122,146,26,194,90,226,98,66,58,242,2,266,74,234,154
120,112,224,152,104,8,264,24,256,72,48,192,168,0,200,40,248,16,208,176,128,136,32,184,96,216,88,56,64,232,144,272,80,240,160
178,58,202,146,66,274,34,18,98,258,154,234,130,42,226,2,26,218,122,170,162,10,242,74,210,82,266,114,250,106,194,50,90,186,138
174,70,214,142,62,270,30,14,94,254,6,246,126,54,222,166,38,230,134,182,158,22,238,86,206,78,278,110,262,118,190,46,102,198,150
166,78,190,134,86,262,54,6,118,278,14,222,150,30,246,22,46,238,142,158,182,174,230,62,198,70,254,102,270,94,214,38,110,206,126
154,82,194,122,74,250,42,178,106,266,18,226,138,34,234,10,50,242,146,162,170,2,218,66,186,58,258,90,274,98,202,26,114,210,130
215,255,31,175,247,271,39,71,119,7,95,143,231,279,79,135,103,63,127,223,207,199,263,111,151,47,183,55,23,15,167,87,191,159,239
207,263,39,183,239,279,31,63,111,199,103,151,223,271,87,127,95,71,135,231,215,191,255,119,143,55,175,47,15,23,159,79,7,167,247
196,268,44,156,228,252,52,84,100,20,108,124,244,260,60,148,116,76,140,236,188,212,276,92,132,28,164,36,4,204,180,68,12,172,220
189,277,53,165,221,261,45,77,93,13,117,133,237,253,69,141,109,85,149,245,197,205,269,101,125,37,157,29,213,5,173,61,21,181,229
244,220,140,212,4,100,84,36,60,172,196,108,164,260,68,92,156,188,236,228,76,180,252,12,148,268,20,52,44,132,276,116,28,124,204
232,0,144,200,224,88,72,24,64,176,184,112,152,248,56,96,160,192,240,216,80,168,256,16,136,272,8,40,48,120,264,104,32,128,208
230,14,126,198,22,118,70,54,78,158,214,94,182,278,86,110,174,206,222,246,62,166,270,238,134,254,6,38,30,150,262,102,46,142,190
220,20,132,188,12,108,60,44,84,164,204,100,172,268,76,116,180,212,228,236,68,156,276,4,124,260,244,28,36,140,252,92,52,148,196
274,186,202,178,10,130,2,66,98,114,106,138,162,18,58,210,26,226,50,74,146,250,266,258,194,34,82,90,218,234,170,154,242,42,122
266,194,210,170,18,122,258,58,90,106,114,146,154,10,66,202,34,218,42,82,138,2,274,250,186,26,74,98,226,242,178,162,234,50,130
259,203,187,163,267,147,19,83,115,99,91,123,179,3,75,195,43,243,35,59,131,11,251,275,211,51,67,107,235,219,155,171,227,27,139
250,210,194,154,2,138,10,74,106,90,98,130,170,274,82,186,50,234,26,66,122,18,258,266,202,42,58,114,242,226,162,178,218,34,146
223,279,239,151,47,167,39,103,71,87,79,175,135,55,95,263,247,199,23,111,183,31,255,231,7,119,63,191,207,143,127,215,15,159,271
229,269,245,141,53,157,29,93,61,77,85,181,125,45,101,253,237,5,189,13,117,173,37,261,221,109,69,197,213,149,133,205,21,165,277
234,258,218,130,26,178,50,114,82,66,58,154,146,34,106,274,226,10,210,2,90,162,42,266,242,18,98,74,202,186,122,138,194,170,250
244,252,228,124,36,172,44,108,76,60,68,164,140,28,116,268,220,20,204,100,156,52,276,236,12,92,84,212,196,132,148,188,4,180,260
125,141,245,77,197,69,5,37,53,45,205,229,85,269,149,93,261,165,117,13,213,61,253,133,101,21,29,277,157,173,237,221,181,109,189
131,147,235,83,187,59,27,43,51,211,219,75,3,275,139,99,251,155,107,19,203,67,259,123,91,11,35,267,163,179,243,227,171,115,195
137,121,225,57,209,81,17,49,33,25,185,241,65,9,249,129,105,273,177,97,193,73,265,145,113,1,41,257,169,153,217,233,161,89,201
151,135,223,71,207,79,15,47,31,39,199,239,63,23,263,127,119,271,175,95,7,191,87,279,143,111,55,255,183,167,231,247,159,103,215
152,264,168,208,104,224,96,32,0,16,8,232,192,112,24,176,56,128,80,40,240,88,160,64,48,120,272,136,200,184,256,144,72,216,248
165,277,181,205,117,221,93,29,13,21,245,189,109,37,173,69,125,77,53,237,101,157,61,45,5,133,269,149,213,197,253,141,85,229,261
171,251,155,195,91,243,115,51,19,3,219,211,99,43,163,75,147,67,27,227,107,179,83,35,11,139,259,123,187,203,275,131,59,235,267
178,258,162,186,98,234,106,42,10,2,226,202,90,50,154,82,138,58,34,218,114,170,74,26,18,146,250,130,194,210,266,122,66,242,274
58,74,50,138,258,2,130,194,226,242,234,10,34,146,186,82,154,266,98,178,202,18,122,250,66,162,210,218,90,106,42,26,114,170,274
68,84,44,148,252,124,188,220,236,244,20,28,140,196,76,164,276,92,172,212,12,132,260,60,156,204,228,100,116,52,36,108,180,268,4
79,63,39,127,279,23,151,215,247,231,223,55,135,207,71,175,255,119,167,191,7,143,271,87,183,199,239,111,95,31,47,103,159,263,15
83,67,27,131,267,11,139,203,235,219,227,3,43,123,211,59,179,259,107,155,195,147,275,75,171,187,243,115,99,35,51,91,163,251,19
91,107,19,171,35,163,227,195,211,203,275,43,3,179,219,251,115,123,67,147,235,259,51,155,99,131,243,187,267,59,75,11,83,139,27
98,114,10,178,26,154,218,186,202,210,266,50,170,226,258,106,130,58,138,242,250,42,162,90,122,234,194,274,66,82,18,2,74,146,34
111,95,7,159,55,183,247,215,199,191,263,31,23,167,239,271,103,143,87,135,223,279,39,175,119,151,231,207,255,79,63,15,71,127,47
112,96,160,40,168,232,200,184,192,248,32,8,152,240,272,88,144,72,120,224,264,24,176,104,136,216,208,256,80,64,0,16,56,128,48
13,117,205,69,197,133,165,181,173,77,261,101,213,125,21,221,37,245,141,85,189,5,229,149,157,29,45,109,277,93,269,53,237,61,253
5,21,109,213,61,189,125,157,173,181,85,253,93,205,133,13,229,29,237,149,77,197,221,141,165,37,53,117,269,101,277,45,245,69,261
11,99,187,83,211,147,179,163,155,59,275,115,195,139,3,235,51,227,123,67,203,19,243,131,171,43,27,91,259,107,251,35,219,75,267
16,0,88,192,72,200,136,168,152,160,64,264,104,184,144,240,40,216,128,56,208,8,232,120,176,48,32,96,248,112,256,24,224,80,272
24,248,40,256,80,232,96,224,160,128,144,136,104,64,240,152,48,184,0,208,168,112,216,32,192,176,120,264,8,272,72,56,16,200,88
37,261,53,253,77,245,93,221,157,125,141,149,117,61,237,165,45,197,205,181,109,229,29,189,173,133,5,277,21,269,85,69,13,213,101
43,267,27,275,67,219,115,243,179,147,131,123,91,83,227,171,35,203,19,195,155,99,235,51,211,163,139,11,251,259,59,75,3,187,107
55,279,39,271,63,231,111,239,175,143,127,135,103,79,223,183,31,215,15,191,167,95,247,47,207,159,151,23,263,7,255,71,87,199,119
